	ser 	          0.006833389
	par 	         44.855846443
	par 	         44.855884556
	par 	         44.855860063
	par 	         44.855800125
	par 	         45.339805407
	par 	         45.339821305
	par 	         45.339801386
	par 	         45.339782300
	par 	         45.339717455
	par 	         45.339595535
	par 	         45.337104151
	par 	         45.335218873
	par 	         45.331935457
	par 	         45.313668461
	par 	         45.312657078
	par 	         45.312627593
	total 	         45.347199791
