	ser 	          0.007233826
	par 	         23.410248915
	par 	         23.410276974
	par 	         23.410246806
	par 	         23.410218886
	par 	         27.013866981
	par 	         27.013858968
	par 	         27.008491995
	par 	         27.008108696
	par 	         27.008066669
	par 	         27.008029945
	par 	         27.007410650
	par 	         27.007378144
	par 	         27.695141536
	par 	         27.695095793
	par 	         27.694594464
	par 	         27.694550570
	total 	         27.711844203
