	ser 	          0.007128684
	'IST-10.jpg' 	          1.520098404
	'IST-12.jpg' 	          3.718368618
	'IST-1.jpg' 	          1.794567763
	'IST-14.jpg' 	          0.133162319
	'IST-16.jpg' 	          2.071867995
	'IST-18.jpg' 	          5.827271020
	'IST-13.jpg' 	          6.472015888
	'IST-2.jpg' 	         13.101102890
	'IST-20.jpg' 	         13.693192973
	'IST-15.jpg' 	         17.706874106
	'IST-22.jpg' 	         17.827675559
	'IST-11.jpg' 	         18.875524351
	'IST-17.jpg' 	         20.619695934
	'IST-24.jpg' 	         22.989434260
	'IST-19.jpg' 	         27.115041898
	'IST-21.jpg' 	         28.992131744
	'IST-26.jpg' 	         30.374748960
	'IST-28.jpg' 	         33.664789624
	'IST-25.jpg' 	         35.924694838
	'IST-23.jpg' 	         36.530470724
	'IST-29.jpg' 	         43.217390368
	'IST-30.jpg' 	         49.272684222
	'IST-32.jpg' 	         49.673925565
	'IST-4.jpg' 	         50.175364495
	'IST-3.jpg' 	         49.831850156
	'IST-6.jpg' 	         50.639952816
	'IST-27.jpg' 	         57.219374294
	'IST-31.jpg' 	         60.976430654
	'IST-8.jpg' 	         61.117018639
	'IST-5.jpg' 	         60.519109973
	'IST-9.jpg' 	         66.258821769
	'IST-7.jpg' 	         65.667350862
	par0 	         85.568733990
	par1 	         85.569703883
	par1 	         85.569844546
	par2 	         85.569732724
	par2 	         85.569836588
	par3 	         85.569713178
	par3 	         85.569827174
	par4 	         85.569726287
	total 	         85.577276855
