	ser 	          0.006950674
	par 	         42.138998967
	par 	         43.267197705
	par 	         44.499956365
	par 	         44.499910244
	par 	         44.499897517
	par 	         44.499827242
	par 	         44.499701902
	par 	         44.499657788
	par 	         44.682079518
	par 	         44.679170111
	par 	         44.672597725
	par 	         44.657420386
	par 	         44.657390834
	par 	         44.640772795
	par 	         44.640715795
	par 	         44.640683073
	total 	         44.689964391
