	ser 	          0.006879049
	par 	         44.377180061
	par 	         44.377123656
	par 	         44.377091633
	par 	         44.925932320
	par 	         45.453786025
	par 	         45.453802233
	par 	         45.453689359
	par 	         45.452053696
	par 	         45.636252035
	par 	         45.635445119
	par 	         45.626308003
	par 	         45.618157982
	par 	         45.591314474
	par 	         45.591270626
	par 	         45.591254888
	par 	         45.569503311
	total 	         45.645740107
