	ser 	          0.007550025
	par 	         19.010214797
	par 	         19.363566803
	par 	         21.398783442
	par 	         21.411454446
	par 	         21.600645161
	par 	         25.199200271
	par 	         25.199234080
	par 	         25.199211799
	par 	         25.198572068
	par 	         25.198522590
	par 	         25.197167141
	par 	         25.196340394
	par 	         25.194959556
	par 	         25.194915356
	par 	         25.194703683
	par 	         25.193482381
	par 	         25.193365702
	par 	         25.191243512
	par 	         25.191158786
	par 	         25.190762902
	par 	         25.190285186
	par 	         25.188893796
	par 	         25.188828260
	par 	         25.188780555
	par 	         25.188065231
	par 	         25.188028796
	par 	         25.187688724
	par 	         25.187652396
	par 	         25.186829814
	par 	         25.184641565
	par 	         25.184223138
	par 	         25.183987532
	total 	         25.207705965
