	ser 	          0.008973097
	par 	         26.441832914
	par 	         26.569561908
	par 	         28.021356890
	par 	         28.021352067
	par 	         28.034039781
	par 	       1745.266589233
	par 	       1745.266637110
	par 	       1745.266007750
	par 	       1745.265970383
	par 	       1745.264677700
	par 	       1745.286558966
	par 	       1745.286594018
	par 	       1745.285652995
	par 	       1745.285195211
	par 	       1745.284281519
	par 	       1745.284236295
	total 	       1745.298363494
