	ser 	          0.008900289
	par 	         13.130543016
	par 	         13.634383617
	par 	         14.421648774
	par 	         17.889185859
	par 	         17.889282841
	par 	         17.889174945
	par 	         17.888847147
	par 	         17.872875810
	par 	         17.872800612
	par 	         17.872767788
	par 	         17.872740577
	par 	         17.872694338
	par 	         17.870662962
	par 	         17.870128094
	par 	         17.869912926
	par 	         17.869873351
	par 	         17.869805589
	par 	         17.869359913
	par 	         17.869313453
	par 	         17.869265006
	par 	         17.868667699
	par 	         17.868621215
	par 	         17.867027579
	par 	         17.866977498
	par 	         17.866929938
	par 	         17.866177409
	par 	         17.866136733
	par 	         17.865376305
	par 	         17.865324511
	par 	         17.864739838
	par 	         17.864686144
	par 	         17.864124454
	total 	         17.898710716
