	ser 	          0.008954764
	par 	         14.067776816
	par 	         14.067826753
	par 	         14.990313679
	par 	         18.265443731
	par 	         18.265347731
	par 	         18.264986051
	par 	         18.264475323
	par 	         18.264001937
	par 	         18.263216489
	par 	         18.262628481
	par 	         18.261482298
	par 	         18.261187285
	par 	         18.261136373
	par 	         18.260449250
	par 	         18.259950587
	par 	         18.259320185
	total 	         18.274957800
