	ser 	          0.007486038
	par 	         32.954130326
	par 	         33.795693896
	par 	         33.795695908
	par 	         41.039941121
	par 	         41.040038798
	par 	         41.040059668
	par 	         41.040056747
	par 	         41.040014530
	par 	         41.036031928
	par 	         41.036009531
	par 	         41.035987149
	par 	         41.035975736
	par 	         41.035941444
	par 	         41.035925174
	par 	         41.035896579
	par 	         41.035878387
	par 	         41.035827489
	par 	         41.030154809
	par 	         41.030121229
	par 	         41.026499351
	par 	         41.016592524
	par 	         41.008608856
	par 	         41.008587515
	par 	         41.002686640
	par 	         40.994742666
	par 	         40.987838730
	par 	         40.984759487
	par 	         40.969732585
	par 	         40.969707671
	par 	         40.969702821
	par 	         40.969700816
	par 	         40.969693160
	total 	         41.048846571
