	ser 	          0.008993456
	'IST-0.jpeg' 	          2.152128200
	'IST-1.jpeg' 	          1.635511580
	'IST-2.jpeg' 	          4.287264175
	'IST-4.jpeg' 	          3.875749981
	'IST-5.jpeg' 	          6.705740981
	'IST-6.jpeg' 	          8.356343011
	'IST-3.jpeg' 	         10.806352761
	'IST-7.jpeg' 	         10.676940025
	'IST-8.jpeg' 	         11.471667851
	'IST-9.jpeg' 	         13.062824155
	par0 	         16.534667819
	par1 	         16.534466743
	par1 	         16.534618306
	par2 	         16.534402681
	par2 	         16.534568988
	par3 	         16.534391459
	par3 	         16.534530942
	par4 	         16.534371735
	total 	         16.543822487
