	ser 	          0.008074228
	'IST-10.jpg' 	          3.234603167
	'IST-1.jpg' 	          1.586852120
	'IST-12.jpg' 	          5.349574818
	'IST-13.jpg' 	          7.313782744
	'IST-14.jpg' 	         11.861143922
	'IST-17.jpg' 	         18.759485117
	'IST-18.jpg' 	         19.219227272
	'IST-19.jpg' 	         19.543573964
	'IST-20.jpg' 	         19.994701802
	'IST-21.jpg' 	         20.508719963
	'IST-22.jpg' 	         20.857991465
	'IST-23.jpg' 	         21.387103451
	'IST-15.jpg' 	         22.554389227
	'IST-24.jpg' 	         21.779824399
	'IST-25.jpg' 	         25.907684040
	'IST-26.jpg' 	         26.797404740
	'IST-28.jpg' 	         27.800896612
	'IST-11.jpg' 	         30.381858965
	'IST-27.jpg' 	         31.162397023
	'IST-30.jpg' 	         31.708376680
	'IST-29.jpg' 	         32.265056513
	'IST-32.jpg' 	         32.883414895
	'IST-31.jpg' 	         33.312504636
	'IST-16.jpg' 	         32.741693107
	'IST-2.jpg' 	         36.252901697
	'IST-3.jpg' 	         43.859071941
	'IST-4.jpg' 	         42.782103601
	'IST-5.jpg' 	         50.734605168
	'IST-7.jpg' 	         50.323091070
	'IST-8.jpg' 	         57.247428992
	'IST-9.jpg' 	         61.676284521
	'IST-6.jpg' 	         64.946056387
	par0 	         83.014270573
	par1 	         83.014173998
	par1 	         83.014300182
	par2 	         83.014162065
	par2 	         83.014281637
	par3 	         83.014152336
	par3 	         83.014272696
	par4 	         83.014140808
	total 	         83.022634156
