	ser 	          0.033973978
	par 	         64.100972247
	par 	         64.101044737
	par 	         64.101028460
	par 	         64.100964691
	par 	         70.724936141
	par 	         70.725063186
	par 	         74.175444803
	par 	         74.175470399
	par 	         74.175476278
	par 	         74.175462015
	par 	         74.175438809
	par 	         74.175438993
	par 	         74.175433942
	par 	         74.175334589
	par 	         74.175198764
	par 	         74.218369137
	total 	         74.253600444
