	ser 	          0.007129252
	par 	         55.147811859
	par 	         58.119080841
	par 	         58.189102312
	par 	         58.189121169
	par 	         58.189133933
	par 	         58.188984854
	par 	         65.920991091
	par 	         65.918341085
	par 	         65.918232266
	par 	         65.912246275
	par 	         65.905261167
	par 	         65.899324555
	par 	         65.887097833
	par 	         65.887054964
	par 	         65.887041427
	par 	         65.870127728
	par 	         65.870099643
	par 	         65.844211540
	par 	         65.797513059
	par 	         65.797496637
	par 	         66.193278175
	par 	         66.133993291
	par 	         65.991394896
	par 	         65.937665873
	par 	         65.851714239
	par 	         65.851694319
	par 	         65.851678560
	par 	         65.851658454
	par 	         65.851645271
	par 	         65.851628892
	par 	         65.851611593
	par 	         65.851602741
	total 	         66.380929676
