	ser 	          0.040660434
	par 	         27.440889604
	par 	         27.668783071
	par 	         27.668794828
	par 	         27.684412860
	par 	         34.008952840
	par 	         34.008839232
	par 	         34.008817993
	par 	         34.008780954
	par 	         34.008710530
	par 	         34.008697787
	par 	         34.008674590
	par 	         34.008796525
	par 	         34.008774022
	par 	         34.008747876
	par 	         34.008738191
	par 	         34.008738436
	par 	         34.008734977
	par 	         34.008735632
	par 	         34.008736152
	par 	         34.008734865
	par 	         34.008726238
	par 	         34.008719561
	par 	         34.008718943
	par 	         34.008716729
	par 	         34.008712092
	par 	         34.008715071
	par 	         34.008724341
	par 	         34.008727605
	par 	         34.008724516
	par 	         34.008716487
	par 	         34.008712655
	par 	         34.008714457
	par 	         34.008711800
	total 	         34.050685728
