	ser 	          0.009461608
	'IST-10.jpg' 	          0.331685904
	'IST-12.jpg' 	          0.312335811
	'IST-14.jpg' 	          0.531190238
	'IST-16.jpg' 	          0.625860832
	'IST-1.jpg' 	          0.242714225
	'IST-13.jpg' 	          0.200314408
	'IST-18.jpg' 	          1.277667600
	'IST-15.jpg' 	          2.642049887
	'IST-2.jpg' 	          2.928560537
	'IST-20.jpg' 	          3.006633946
	'IST-22.jpg' 	          4.967179331
	'IST-17.jpg' 	          5.487643439
	'IST-24.jpg' 	          5.762080377
	'IST-11.jpg' 	          6.371233320
	'IST-26.jpg' 	          6.686975901
	'IST-19.jpg' 	          7.288345724
	'IST-21.jpg' 	          7.834058787
	'IST-28.jpg' 	          8.115528191
	'IST-23.jpg' 	          9.554284223
	'IST-25.jpg' 	         10.320161750
	'IST-30.jpg' 	         10.559146971
	'IST-29.jpg' 	         12.053179369
	'IST-32.jpg' 	         12.869961121
	'IST-4.jpg' 	         13.128132409
	'IST-6.jpg' 	         14.058570343
	'IST-3.jpg' 	         14.498513172
	'IST-8.jpg' 	         16.048552376
	'IST-27.jpg' 	         17.336013666
	'IST-31.jpg' 	         17.250614200
	'IST-5.jpg' 	         18.113987150
	'IST-7.jpg' 	         19.580134840
	'IST-9.jpg' 	         20.032573014
	par0 	         25.935793305
	par1 	         25.935588122
	par1 	         25.935786009
	par2 	         25.935545595
	par2 	         25.935743467
	par3 	         25.935497554
	par3 	         25.935674574
	par4 	         25.935445207
	total 	         25.945434700
