	ser 	          0.009480738
	'IST-1.jpeg' 	          0.604316354
	'IST-0.jpeg' 	          0.450061857
	'IST-2.jpeg' 	          1.145200401
	'IST-4.jpeg' 	          1.064271638
	'IST-5.jpeg' 	          1.691572787
	'IST-6.jpeg' 	          2.125793644
	'IST-3.jpeg' 	          2.790144404
	'IST-8.jpeg' 	          2.685553446
	'IST-7.jpeg' 	          2.986515538
	'IST-9.jpeg' 	          3.183889439
	par0 	          4.155033833
	par1 	          4.154875898
	par1 	          4.155025043
	par2 	          4.154857823
	par2 	          4.154974996
	par3 	          4.154829932
	par3 	          4.154936882
	par4 	          4.154784177
	total 	          4.164694307
