	ser 	          0.010065126
	'IST-1.jpeg' 	          4.681699017
	'IST-0.jpeg' 	          8.581750305
	'IST-2.jpeg' 	         10.653698877
	'IST-4.jpeg' 	         21.032343169
	'IST-3.jpeg' 	         26.042605927
	'IST-5.jpeg' 	         29.473026532
	'IST-6.jpeg' 	         28.018141907
	'IST-8.jpeg' 	         36.215182961
	'IST-7.jpeg' 	         34.291947828
	'IST-9.jpeg' 	         40.091075791
	par0 	         47.827229665
	par1 	         47.827127192
	par1 	         47.827249523
	par2 	         47.827123334
	par2 	         47.827231989
	par3 	         47.827110963
	par3 	         47.827221858
	par4 	         47.827108184
	total 	         47.837544765
