	ser 	          0.012514943
	'IST-1.jpg' 	          0.339301543
	'IST-10.jpg' 	          0.045089371
	'IST-11.jpg' 	          1.639541678
	'IST-12.jpg' 	          2.127960593
	'IST-13.jpg' 	          4.251196083
	'IST-14.jpg' 	          6.291067490
	'IST-15.jpg' 	          8.335837026
	'IST-16.jpg' 	         10.433299210
	'IST-17.jpg' 	         10.470675011
	'IST-18.jpg' 	         10.499977814
	'IST-19.jpg' 	         10.543873345
	'IST-2.jpg' 	         13.034463615
	'IST-20.jpg' 	         13.068782073
	'IST-21.jpg' 	         13.105995079
	'IST-22.jpg' 	         13.146908129
	'IST-23.jpg' 	         13.176138611
	'IST-24.jpg' 	         13.216022972
	'IST-25.jpg' 	         13.245284105
	'IST-26.jpg' 	         13.279234911
	'IST-27.jpg' 	         13.313428895
	'IST-28.jpg' 	         13.341488952
	'IST-29.jpg' 	         13.403630176
	'IST-3.jpg' 	         16.482458394
	'IST-30.jpg' 	         16.509598779
	'IST-31.jpg' 	         16.539801902
	'IST-32.jpg' 	         16.572002549
	'IST-4.jpg' 	         18.824094635
	'IST-5.jpg' 	         20.643638290
	'IST-6.jpg' 	         26.736191231
	'IST-7.jpg' 	         27.345225912
	'IST-8.jpg' 	         29.283362160
	'IST-9.jpg' 	         31.280059518
	par0 	         42.104073811
	par1 	         42.104072160
	par2 	         42.104046893
	par3 	         42.104021168
	total 	         42.116773925
