	ser 	          0.008042699
	par 	          9.976802750
	par 	          9.977437988
	par 	          9.977853994
	par 	          9.978132124
	par 	         10.110820673
	par 	         10.119096142
	par 	         10.119115941
	par 	         10.119115882
	par 	         10.118895747
	par 	         12.170949281
	par 	         12.169961006
	par 	         12.169952607
	par 	         12.169770003
	par 	         12.169749764
	par 	         12.169755195
	par 	         12.169763673
	total 	         12.180153989
