	ser 	          0.008100504
	'IST-1.jpeg' 	          2.131676275
	'IST-0.jpeg' 	          1.354622001
	'IST-2.jpeg' 	          3.878179431
	'IST-4.jpeg' 	          3.996460544
	'IST-5.jpeg' 	          6.528995828
	'IST-6.jpeg' 	          8.340735986
	'IST-3.jpeg' 	         10.947235077
	'IST-8.jpeg' 	         10.494903014
	'IST-7.jpeg' 	         11.538575941
	'IST-9.jpeg' 	         11.691042548
	par0 	         15.013885606
	par1 	         15.013750636
	par1 	         15.013892633
	par2 	         15.013735998
	par2 	         15.013875797
	par3 	         15.013726541
	par3 	         15.013862446
	par4 	         15.013726977
	total 	         15.022278153
